Usuario,Ordenador,ID,Tipo de sesión,Grupo,Inicio,Final,Duración,Moneda,Tarifa,Facturación,Notas
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 14:14","2025-01-31 14:21","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 13:50","2025-01-31 13:57","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 13:38","2025-01-31 13:39","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:59","2025-01-31 13:02","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:53","2025-01-31 12:58","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:23","2025-01-31 12:30","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:22","2025-01-31 12:23","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:22","2025-01-31 12:22","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:20","2025-01-31 12:22","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:12","2025-01-31 12:17","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:11","2025-01-31 12:12","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:10","2025-01-31 12:11","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 12:10","2025-01-31 12:10","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 11:51","2025-01-31 11:58","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 11:50","2025-01-31 11:51","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 11:49","2025-01-31 11:50","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 11:43","2025-01-31 11:49","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-31 11:39","2025-01-31 11:43","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1010344064","Control remoto","Dispositivos sin nombre","2025-01-30 17:24","2025-01-30 17:40","16","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1010344064","Control remoto","Dispositivos sin nombre","2025-01-30 16:44","2025-01-30 16:47","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1347826534","Control remoto","Dispositivos sin nombre","2025-01-30 16:42","2025-01-30 16:47","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1010344064","Control remoto","Dispositivos sin nombre","2025-01-30 16:27","2025-01-30 16:34","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","517865248","Control remoto","Dispositivos sin nombre","2025-01-30 15:35","2025-01-30 16:12","37","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","922142656","Control remoto","Dispositivos sin nombre","2025-01-30 13:05","2025-01-30 16:12","187","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1050101112","Control remoto","Dispositivos sin nombre","2025-01-30 11:52","2025-01-30 14:22","150","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1050101112","Control remoto","Dispositivos sin nombre","2025-01-30 11:43","2025-01-30 11:47","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1387385106","Control remoto","Dispositivos sin nombre","2025-01-30 11:37","2025-01-30 14:35","179","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1726622690","Control remoto","Dispositivos sin nombre","2025-01-30 10:57","2025-01-30 15:24","268","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1050101112","Control remoto","Dispositivos sin nombre","2025-01-30 09:56","2025-01-30 11:42","106","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1678022358","Control remoto","Dispositivos sin nombre","2025-01-29 17:33","2025-01-29 18:14","42","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","798989793","Control remoto","Dispositivos sin nombre","2025-01-29 15:42","2025-01-29 16:16","34","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1983326230","Control remoto","Dispositivos sin nombre","2025-01-29 15:33","2025-01-29 15:39","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1983326230","Control remoto","Dispositivos sin nombre","2025-01-29 15:30","2025-01-29 15:33","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1211200093","Control remoto","Dispositivos sin nombre","2025-01-29 12:56","2025-01-29 12:57","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1506756048","Control remoto","Dispositivos sin nombre","2025-01-29 12:54","2025-01-29 13:38","44","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1935805302","Control remoto","Dispositivos sin nombre","2025-01-29 10:47","2025-01-29 11:14","28","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-28 15:22","2025-01-28 18:21","179","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-28 15:15","2025-01-28 15:16","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1347826534","Control remoto","Dispositivos sin nombre","2025-01-28 15:09","2025-01-28 15:11","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-28 15:05","2025-01-28 15:11","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-28 14:40","2025-01-28 14:53","14","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","767054677","Control remoto","Dispositivos sin nombre","2025-01-28 14:07","2025-01-28 14:30","23","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1347826534","Control remoto","Dispositivos sin nombre","2025-01-28 13:36","2025-01-28 13:58","23","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-28 13:01","2025-01-28 15:16","136","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1136458048","Control remoto","Dispositivos sin nombre","2025-01-28 12:47","2025-01-28 13:32","46","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1117050866","Control remoto","Dispositivos sin nombre","2025-01-28 12:22","2025-01-28 12:37","15","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1117050866","Control remoto","Dispositivos sin nombre","2025-01-28 10:50","2025-01-28 11:54","64","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","225577129","Control remoto","Dispositivos sin nombre","2025-01-28 09:33","2025-01-28 10:50","77","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-28 08:16","2025-01-28 11:54","218","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-28 08:01","2025-01-28 10:48","168","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1094975721","Control remoto","Dispositivos sin nombre","2025-01-27 17:22","2025-01-27 18:00","39","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-27 17:02","2025-01-27 18:06","65","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1726622690","Control remoto","Dispositivos sin nombre","2025-01-27 14:34","2025-01-27 14:43","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","425991903","Control remoto","Dispositivos sin nombre","2025-01-27 13:43","2025-01-27 17:49","246","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","425991903","Control remoto","Dispositivos sin nombre","2025-01-27 13:30","2025-01-27 13:37","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-27 10:35","2025-01-27 12:02","88","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-27 10:26","2025-01-27 12:03","97","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-27 10:15","2025-01-27 10:25","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-27 10:06","2025-01-27 10:14","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-27 09:55","2025-01-27 10:05","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-27 09:29","2025-01-27 09:54","26","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-27 09:19","2025-01-27 15:45","386","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-26 22:21","2025-01-26 22:41","21","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-25 12:22","2025-01-25 13:31","69","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-25 12:18","2025-01-25 13:31","73","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-01-25 11:37","2025-01-25 12:18","41","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-25 11:12","2025-01-25 12:18","66","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","363419739","Control remoto","Dispositivos sin nombre","2025-01-24 17:18","2025-01-24 18:09","52","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","363419739","Control remoto","Dispositivos sin nombre","2025-01-24 16:40","2025-01-24 16:40","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","363419739","Control remoto","Dispositivos sin nombre","2025-01-24 16:35","2025-01-24 16:39","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-24 13:15","2025-01-24 14:42","88","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1755407243","Control remoto","Dispositivos sin nombre","2025-01-24 13:03","2025-01-24 13:22","20","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1179944857","Control remoto","Dispositivos sin nombre","2025-01-24 12:49","2025-01-24 13:15","27","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1239503068","Control remoto","Dispositivos sin nombre","2025-01-24 12:23","2025-01-24 13:12","49","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1179944857","Control remoto","Dispositivos sin nombre","2025-01-24 12:13","2025-01-24 12:48","35","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-24 06:37","2025-01-24 08:23","106","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-24 04:36","2025-01-24 06:16","100","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-24 03:07","2025-01-24 03:40","33","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-24 02:18","2025-01-24 03:03","46","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-01-23 18:09","2025-01-23 19:20","71","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-23 18:03","2025-01-23 19:20","77","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-23 17:04","2025-01-23 18:03","60","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-23 15:41","2025-01-23 15:44","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1364255680","Control remoto","Dispositivos sin nombre","2025-01-23 15:26","2025-01-23 15:39","13","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1097283165","Control remoto","Dispositivos sin nombre","2025-01-23 14:11","2025-01-23 15:11","60","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-23 14:05","2025-01-23 14:58","53","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1097283165","Control remoto","Dispositivos sin nombre","2025-01-23 13:52","2025-01-23 14:10","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1407040279","Control remoto","Dispositivos sin nombre","2025-01-23 13:25","2025-01-23 13:30","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1407040279","Control remoto","Dispositivos sin nombre","2025-01-23 11:42","2025-01-23 12:04","22","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","767054677","Control remoto","Dispositivos sin nombre","2025-01-23 11:07","2025-01-23 11:15","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-23 10:32","2025-01-23 11:41","69","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","616877564","Control remoto","Dispositivos sin nombre","2025-01-23 10:19","2025-01-23 12:48","149","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-23 09:26","2025-01-23 11:41","135","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1097283165","Control remoto","Dispositivos sin nombre","2025-01-22 19:33","2025-01-22 19:37","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-22 18:13","2025-01-22 18:20","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","777008238","Control remoto","Dispositivos sin nombre","2025-01-22 16:06","2025-01-22 16:09","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-22 14:57","2025-01-22 16:42","105","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-22 14:08","2025-01-22 14:38","30","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-22 12:57","2025-01-22 13:23","27","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-22 12:31","2025-01-22 12:35","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","917676447","Control remoto","Dispositivos sin nombre","2025-01-22 11:44","2025-01-22 12:24","40","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1953676043","Control remoto","Dispositivos sin nombre","2025-01-22 10:54","2025-01-22 12:06","73","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","433500693","Control remoto","Dispositivos sin nombre","2025-01-22 09:35","2025-01-22 09:39","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-21 00:22","2025-01-21 00:24","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-20 18:20","2025-01-20 18:21","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1097283165","Control remoto","Dispositivos sin nombre","2025-01-20 17:13","2025-01-20 17:34","22","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-20 17:06","2025-01-20 17:07","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-20 16:56","2025-01-20 17:05","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-20 16:10","2025-01-20 16:54","45","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-20 15:53","2025-01-20 16:09","16","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","139012262","Control remoto","Dispositivos sin nombre","2025-01-20 15:45","2025-01-20 15:51","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","363419739","Control remoto","Dispositivos sin nombre","2025-01-20 09:59","2025-01-20 10:15","16","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1097283165","Control remoto","Dispositivos sin nombre","2025-01-17 18:29","2025-01-17 18:33","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","767054677","Control remoto","Dispositivos sin nombre","2025-01-17 17:18","2025-01-17 17:25","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","112307342","Control remoto","Dispositivos sin nombre","2025-01-17 16:51","2025-01-17 18:14","84","None","0,00","Factura",""
